,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
359,100.24,44.310228531802714,2.3154648755004423,18.0,2.0,HARD,7.0,27.0,21.0,1017.0,30.3,197.0,0.6,0.0,0.007538372567753346,Bahrain Grand Prix,98.55369910514543
360,99.497,43.225128236079286,2.2156455669882007,19.0,2.0,HARD,8.0,26.9,20.0,1017.0,30.3,174.0,0.6,0.0,0.007831184100014462,Bahrain Grand Prix,98.55369910514543
361,100.442,43.82225943990519,2.219860629222757,20.0,2.0,HARD,9.0,26.9,21.0,1017.0,30.2,240.0,0.6,0.0,0.007868002021109493,Bahrain Grand Prix,98.55369910514543
362,99.355,43.73147120613167,2.514959211791376,21.0,2.0,HARD,10.0,26.9,21.0,1017.0,30.1,182.0,0.6,0.0,0.007548126273804883,Bahrain Grand Prix,98.55369910514543
363,99.356,43.31587225972448,1.9361466022612184,22.0,2.0,HARD,11.0,26.8,21.0,1017.0,30.0,183.0,0.4,0.0,0.0074338049933552345,Bahrain Grand Prix,98.55369910514543
364,99.311,43.42451835188565,1.9089030649463412,23.0,2.0,HARD,12.0,26.7,21.0,1017.0,30.0,241.0,0.5,0.0,0.007299793446102036,Bahrain Grand Prix,98.55369910514543
365,99.427,41.64056387923439,2.3281995173149514,24.0,2.0,HARD,13.0,26.7,21.0,1017.0,29.9,199.0,0.8,0.0,0.007239657631881281,Bahrain Grand Prix,98.55369910514543
366,99.49,43.608209680142544,2.2038990785168906,25.0,2.0,HARD,14.0,26.7,21.0,1016.9,29.9,180.0,0.6,0.0,0.007230872986908599,Bahrain Grand Prix,98.55369910514543
367,99.5,43.69303777009454,2.3979054104366244,26.0,2.0,HARD,15.0,26.7,21.0,1017.0,29.9,195.0,0.5,0.0,0.008150426707870456,Bahrain Grand Prix,98.55369910514543
368,99.287,43.09236659185771,2.357480540189706,27.0,2.0,HARD,16.0,26.8,21.0,1017.0,29.9,175.0,0.6,0.0,0.007154829899790935,Bahrain Grand Prix,98.55369910514543
369,99.016,43.63287156556556,2.2438801048329773,28.0,2.0,HARD,17.0,26.7,21.0,1017.0,29.9,199.0,0.8,0.0,0.00797348613068182,Bahrain Grand Prix,98.55369910514543
